Index,Name,Address,Latitude,Longitude
226,Daybreak Shelter Portland Portland Oregon,"12350 SE Powell Blvd.  Portland, Oregon 97236",45.49700165,-122.5357742
227,My Father's House Community Shelter Gresham Oregon,"5003 W Powell Blvd Gresham, Oregon 97030",45.4928201,-122.48262
228,Northwest Housing Alternatives Milwaukie Oregon,"2316 SE Willard Street Milwaukie, Oregon 97222",45.440388,-122.637494
229,Road to Hope Maternity Home  Beaverton  Oregon,"2850 SW Cedar Hills Blvd Beaverton , Oregon 97005",45.499183,-122.80608
230,Good Neighbor Center Tigard Oregon,"11130 SW Greenburg Rd.  Tigard, Oregon 97223",45.43982697,-122.77935
231,The Father's Heart Ministry Day Shelter Oregon City Oregon,"603 12th Street Oregon City, Oregon 97045",45.35992,-122.60106
232,Clackamas Women's Services Oregon City Oregon,"not disclosed Oregon City, Oregon 97045",45.35734177,-122.6067581
233,Community Action Family Shelter Hillsboro Oregon,"210 South East 12th Ave Hillsboro, Oregon 97214",45.52091217,-122.969718
234,Family Promise Washington County Oregon Hillsboro ,"P O Box 4073 Hillsboro, Oregon 97123",45.5228939,-122.989827
235,Walla Walla Rescue Mission Walla Walla Washington,"202 W. Birch St Walla Walla, Washington 99362",46.06325912,-118.3403473
236,Forest Grove Temporary Emergency Shelter Forest Grove Oregon,"2032 College Way Forest Grove, Oregon 97116",45.5205907,-123.111499
237,Warming Center Bozeman Montana,"2104 Industrial Ave Bozeman, Montana 59715",45.70050812,-111.0331268
238,Battered Woman's Shelter Bozeman Montana,"109 E Main Bozeman, Montana 59715",45.67950058,-111.0354767
239,Family Promise of Gallatin Valley Bozeman Montana,"209 South Tracy Avenue Bozeman, Montana 59715",45.67711258,-111.037384
240,Montana Rescue Mission for Men Billings Montana,"2822 Minnesota Ave Billings, Montana 59101",45.77963,-108.50473
241,The Women & Family Shelter Billings Montana,"2520 1st Ave No Billings, Montana 59101",45.78359222,-108.5022736
242,Montana Rescue Mission Women's and Children's Shelter Billings Montana,"2520 Minnesota Ave Billings, Montana 59101",45.7820778,-108.50066
243,Butte Rescue Mission Butte Montana,"123 E Park St Butte, Montana 59701",46.00542831,-112.522125
244,A  Ray of Hope Kalispell Montana,"46 5th Ave. West Kalispell, Montana 59901",48.19678116,-114.3208847
245,Samaritan House West Kalispell Montana,"124 9th Ave W West Kalispell, Montana 59901",48.19501495,-114.326446
246,Rescue Mission Great Falls Montana,"326 2nd Ave S Great Falls, Montana 59403",47.50295258,-111.3020325
247,Rescue Mission Great Falls Montana,"326 2nd Ave S Great Falls, Montana 59403",47.50295258,-111.3020325
248,The Friendship Center Helena Montana,"1503 Gallatin Avenue Helena, Montana 59601",46.59911346,-112.0146942
249,Poverello Center - The Poverello Center Missoula Montana,"535 Ryman Missoula, Montana 59807",46.87495422,-113.9943085
250,Union Gospel Mission of Missoula (formely Missoula 3:16) Missoula Montana,"506-B Toole Avenue Missoula, Montana 59802",46.87821579,-113.9980698
251,Abused Adult Resource Center - Pam's House Bismarck North Dakota,"P.O. Box 5003 Bismarck, North Dakota 58502",46.80638123,-100.7783203
252,Ruth Meirs Hospitality House Bismarck North Dakota,"1800 E Broadway Ave Bismarck, North Dakota 58501",46.80651474,-100.7643204
253,Welcome House Bismarck North Dakota,"2910 East Broadway Ave. Ste. 40 Bismarck, North Dakota 58501",46.80644226,-100.7470093
254,Gladys Ray Shelter Fargo North Dakota,"1519 1st Ave S  Fargo, North Dakota 58103",46.87438202,-96.80511475
255,Youthworks Fargo North Dakota,"316 S. University Drive Fargo, North Dakota 58103",46.87121201,-96.7980423
256,New Life Center Fargo North Dakota,"1902 3rd Avenue North Fargo, North Dakota 58102",46.87916565,-96.81152344
257,Churches United for the Homeless - Micah's Mission Moorhead Minnesota,"1901 1st Ave N Moorhead, Minnesota 56560",46.87260056,-96.7709808
258,Dorothy Day House Moorhead Minnesota,"714 8th Street, S. Moorhead, Minnesota 56560",46.86701584,-96.7678299
259,YWCA Cass Clay Fargo North Dakota,"3000 S. University Dr Fargo, North Dakota 58103",46.83465576,-96.79833221
260,Northlands Rescue Mission Grand Forks North Dakota,"420 Division Ave Grand Forks, North Dakota 58201",47.92195892,-97.0277481
261,YWCA Minot Center of Hope Minot North Dakota,"205 3rd Avenue SE Minot, North Dakota 58701",48.23341751,-101.2899628
262,Minot Men's Winter Refuge Minot North Dakota,"1112 43rd St SE Minot, North Dakota 58701",48.22516251,-101.2292404
263,Pettigrew Emergency Shelter Omaha Nebraska,"2723 Q St Omaha, Nebraska 68107",41.20528793,-95.9540405
264,Open Door Mission Omaha Nebraska,"2828 North 23rd Street East Omaha, Nebraska 68119",41.26064682,-95.9404678
265,Siena Francis House Omaha Nebraska,"1702 Nicholas Street Omaha, Nebraska 68102",41.27010727,-95.9385376
266,Micah House Council Bluffs Iowa,"1415 Ave J Council Bluffs, Iowa 51501",41.27019,-95.86545
267,New Visions Homeless Shelter Council Bluffs Council Bluffs Iowa,"1435 N. 15th St. Council Bluffs, Iowa 51501",41.274555,-95.865323
268,Jacob Rand Day Room Omaha Nebraska,"2828 N. 23rd St. East Omaha, Nebraska 68108",41.28370285,-95.90132141
269,Wetzel Homeless Shelter Benedict  Nebraska,"445 Work Ave Benedict , Nebraska 68316",41.00627518,-97.60357666
270,LifeHouse Fremont Nebraska,"723 North Broad Street Fremont, Nebraska 68025",41.43616486,-96.4984664
271,Hope Harbor Grand Island Nebraska,"610 W. Division Grand Island, Nebraska 68801",40.9210049,-98.3443489
272,Salvation Army Grand Island Emergency Shelter Grand Island Nebraska,"818 West 3rd Street Grand Island, Nebraska 68801",40.92272,-98.34822
273,Columbus Rescue Mission Columbus Nebraska,"1471 25th Ave Columbus, Nebraska 68601",41.43092346,-97.35793304
274,People's City Mission Lincoln Nebraska,"110 Q Street Lincoln, Nebraska 68501",40.81603622,-96.7199325
275,Community Action Partnership of Western Nebraska Shelter Gering Gering Nebraska," 3350 10th Street Gering, Nebraska 69341",41.84362167,-103.6602217
276,Crossroads Center Rescue Mission Hastings Hastings Nebraska,"702 W 14th St Hastings, Nebraska 68901",40.60068512,-98.3897018
277,Crossroads Rescue Mission Kearney Kearney Nebraska,"1404 E 39th Street Kearney, Nebraska 68847",40.7142878,-99.0628258
278,First Baptist Church Tecumseh Nebraska,"333 Jackson Street Tecumseh, Nebraska 68450",40.3693435,-96.19508633
279,Norfolk Rescue Mission Norfolk Nebraska,"111 North 9th Street Norfolk, Nebraska 68701",42.03356,-97.41953
280,The Connection Homeless Shelter North Platte Nebraska,"414 E. 6th. St. North Platte, Nebraska 69101",41.13780212,-100.758567
281,Sioux City Gospel Mission Sioux City Iowa,"415 Bluff St Sioux City, Iowa 51103",42.49716949,-96.41332245
282,The Warming Shelter Sioux City Sioux City ,"916 Nebraska Street Sioux City, Iowa 51105",42.5001572,-96.403544
283,Shesler Hall Transitional Housing For Women Sioux City Iowa,"1308 Nebraska Street Sioux City, Iowa 51105",42.50445667,-96.40327833
284,Crossroads Homeless Shelter Sioux City Iowa,"1307 Court St Sioux City, Iowa 51105",42.50411224,-96.396492
285,Sicangu Oyate Tipi Homeless Shelter Rosebud  South Dakota,"PO Box 188 Rosebud , South Dakota 57570",43.25827026,-100.8225708
286,"CLUB, Inc., Drop-In Center Ammon Idaho","1904 Dakota Lane Ammon, Idaho 83406",43.479899,-111.946413
287,"CLUB, Inc Idaho Falls Idaho","620 S Woodruff Ave Idaho Falls, Idaho 83404",43.47914505,-112.000755
288,The Ark  Idaho Falls Idaho,"255 E Street Idaho Falls, Idaho 83402",43.49527,-112.03684
289,Idaho Falls Rescue Mission Idaho Falls Idaho,"840 Park Avenue Idaho Falls, Idaho 83402",43.49637985,-112.037803
290,Haven Temporary Shelter Idaho Falls Idaho,"2480 S. Yellowstone Idaho Falls, Idaho 83405",43.47687149,-112.049995
291,Freedom LZ Veterans Transitional Housing Pocatello Idaho,"641 N. 8th Ave Pocatello, Idaho 83201",42.8725392,-112.445171
292,Aid for Friends Pocatello Idaho,"653 S. 4th Ave Pocatello, Idaho 83201",42.86167526,-112.43991
293,Bannock Youth - Bannock House Pocatello Idaho,"620 W. Fremont Pocatello, Idaho 83206",42.86240768,-112.456665
294,Women's and Children's Alliance Boise Idaho,"720 W. Washington Boise, Idaho 83702",43.61910629,-116.198768
295,River of Life - Boise Rescue Mission Boise Idaho,"575 S. 13th St Boise, Idaho 83702",43.61535645,-116.21434
296,Boise Rescue Mission - City Light Home For Women & Children Boise Idaho,"1404 W. Jefferson Boise, Idaho 83702",43.62163925,-116.208389
297,Interfaith Sanctuary Shelter Boise Idaho,"1620 W. River Street Boise, Idaho 83702",43.6186892,-116.216748
298,Boise Rescue Mission - Ministry Center Boise Idaho,"308 S. 24th St.  Boise, Idaho 83702",43.6200943,-116.2192917
299,Salvation Army Housing and Homeless Services Boise Idaho,"4306 W State Boise, Idaho 83703",43.645364,-116.24198
300,Lighthouse Rescue Mission Nampa Idaho,"304 16th Ave. North Nampa, Idaho 83687",43.57980728,-116.550247
301,The Salvation Army Family Shelter Nampa Idaho,"1412 4th St South Nampa, Idaho 83651",43.57521057,-116.56002
302,"Valley Women & Children's Shelter in Nampa, ID Nampa Idaho","869 W. Corporate Ln. Nampa, Idaho 83651",43.595687,-116.591508
303,Hope's Door Caldwell Idaho,"1508 Hope Lane Caldwell, Idaho 83605",43.66293839,-116.68735
304,Project DOVE Ontario Oregon,"585 NW 1st St. Ontario, Oregon 97914",44.03189087,-116.9630051
305,Good Samaritan Mission Jackson Wyoming,"285 West Pearl Avenue Jackson, Wyoming 83001",43.47870636,-110.766181
306,Valley House Twin Falls Idaho,"507 Addison Ave. West Twin Falls, Idaho 83301",42.56370544,-114.4900284
307,Victory Home Shelter Twin Falls Idaho,"594 Washington St. S. Twin Falls, Idaho 83301",42.5405053,-114.47954
308,The Shepherd's Home McCall Idaho,"260 Mission Street McCall, Idaho 83638",44.90808487,-116.106041
309,Bonner County Homeless Task Force Sandpoint Idaho,"212 North 4th Ave. #160 Sandpoint, Idaho 83864",48.27426147,-116.551673
310,A1 Q's Place of Peace Victorville California,"15846 Cazadero Road Victorville, California 92394",34.538723,-117.317815
311,As One Transitional Living Victorville California,"12759 Petaluma Rd. Victorville, California 92392",34.48240662,-117.3516617
312,Set Free Christian Fellowship and Discipleship Victorville Victorville California,"16949  D  Street Victorville, California 92392",34.53567886,-117.2921677
313,Home Again Shelter Northridge California,"8740 Canby Ave. Northridge, California 91325",34.229925,-118.534462
314,San Fernando Valley Rescue Mission Northridge California,"8756 Canby Ave. Northridge, California 91325",34.2303,-118.53446
315,Harvest Home Santa Monica California,"2118 Wilshire Blvd PMB 358 Santa Monica, California 90403",34.0194543,-118.4911912
316,A Better Living Permanent Housing and Supportive Services North Hills California,"9733 Columbus Avenue North Hills, California 91343",34.2474249,-118.4656829
317,The People Concern Access Center Santa Monica California,"505 Olympic Blvd. Santa Monica, California 90401",34.0137879,-118.488722
318,New Directions Oasis for Veteran Women Los Angeles California,"11303 Wilshire Blvd., VA Bldg 116 Los Angeles, California 90073",34.05245972,-118.458389
319,OPCC Safe Haven Cloverfield Services Center Santa Monica California,"1751 Cloverfield Santa Monica, California 90404",34.0259552,-118.470291
320,Salvation Army Westwood Transitional Village Los Angeles California,"1401 S. Sepulveda Blvd Los Angeles, California 90025",34.05039978,-118.446693
321,St Joseph Center Homeless Services And Meals Venice California,"204 Hampton Dr Venice, California 90291",33.997942,-118.478367
322,Community House Sylmar Sylmar California,"13770 Sayre Street Sylmar, California 91342",34.31042,-118.43287
323,LAFH - Los Angeles Family Housing North Hollywood California,"7843 Lankershim Boulevard North Hollywood, California 91601",34.2135801,-118.388142
324,Bridge to Home Homeless Shelter Santa Clarita California,"23031 Drayton St. Santa Clarita, California 91355",34.4121497,-118.537888
325,SPIRIT of Santa Paula Drop In Center Santa Paula ,"113 N. Mill Santa Paula, California 93060",34.35422,-119.06103
326,Kingdom Center  - Gabriel’s House Women's Shelter Oxnard California,"1450 S. Rose Avenue Oxnard, California 93033",34.1865299,-119.1591661
327,Hope of the Valley Rescue Mission Sun Valley California,"8165 San Fernando Rd Sun Valley, California 91352",34.218646,-118.368856
328,Family Promise of Santa Clarita Valley Canyon Country California,"18565 Soledad Canyon Road #133 Canyon Country, California 91351",34.41650009,-118.4566956
329,24-Hour OPTCC Shelter - Family Shelter Oakland California,"4700 International Boulevard Oakland, California 94601",37.77058792,-122.210762
330,CityTeam Ministries Oakland Oakland California,"722 Washington St Oakland, California 94607",37.80035782,-122.275032
331,A Safe Place - Shelter For Women - Domestic Violence Shelter Oakland California,"PO Box 23006 Oakland, California 94607",37.80914307,-122.290908
332,Operation Dignity Emeryville California,"3850 San Pablo Ave #102 Emeryville, California 94608",37.8296505,-122.2791
333,Berkeley Food and Housing Project Berkeley California,"1901 Fairview St Berkeley, California 94704",37.8509967,-122.2698085
334,Midway Shelter of Alameda San Leandro California,"1395 Bancroft Avenue San Leandro, California 94577",37.72641373,-122.147735
335,"Berkeley Food and Housing, North County Women's Shelter Berkeley California","2140 Dwight Way Berkeley, California 94701",37.8639441,-122.2660652
336,Berkeley Food and Housing Men's Housing Program Berkeley California,"2140 Dwight Way Berkeley, California 94704",37.863918,-122.2682421
337,Women's Daytime Drop-in Center Berkeley California,"2218 Acton Street Berkeley, California 94702",37.86635,-122.28435
338,Providence Church Shelter San Francisco California,"1601 McKinnon Avenue  San Francisco, California 94124",37.73586,-122.38969
339,MSC Shelter - SVDP San Francisco California,"525 Fifth Street San Francisco, California 94107",37.7777303,-122.399832
340,Baker Places San Francisco California,"1000 Brannan St, #401 San Francisco, California 94103",37.77006,-122.40761
341,CityTeam San Francisco  San Francisco California,"164 6th Street San Francisco, California 94103",37.78012848,-122.407623
342,Holy Ghost Service Center San Francisco California,"3230 San Bruno Avenue San Francisco, California 94134",37.7211778,-122.4011772
343,Harrison House Berkeley California,"711 Harrison Berkeley, California 94710",37.88079,-122.30479
344,W.O.M.A.N. San Francisco California,"333 Valencia St. Ste. 251 San Francisco, California 94103",37.77180099,-122.412002
345,Episcopal Community Services San Francisco California,"165 8th Street San Francisco, California 94103",37.77679443,-122.412124
346,Community Housing Partnership San Francisco California,"20 Jones St San Francisco, California 94102",37.7814738,-122.411886
347,Lark Inn San Francisco California,"869 Ellis St San Francisco, California 94102",37.7822606,-122.41298
348,Compass Family Services San Francisco California,"37 Grove Street San Francisco, California 94103",37.77861,-122.41596
349,Tenderlion Housing Clinic - Property Management  San Francisco California,"449 Turk Street San Francisco, California 94102",37.78234863,-122.416427
350,Mission Neighborhood Resource San Francisco California,"165 Capp St San Francisco, California 94110",37.7640615,-122.418354
351,Rosalie House Emergency Shelter San Francisco California,"Undisclosed Location San Francisco, California ",37.77492905,-122.419418
352,La Casa de Las Madres San Francisco California,"1663 Mission Street, suite 225 San Francisco, California 94103",37.76747894,-122.420066
353,Raphael House - Short Term Family Residential San Francisco California,"1065 Sutter Street San Francisco, California 94109",37.78793716,-122.417839
354,Next Door Shelter - Episcopal Community Services San Francisco California,"1001 Polk Street San Francisco, California 94109",37.786161,-122.419801
