Name,Address,State,Zipcode,Latitude,Longitude,Code
St Francis Men's Shelter Tucson ,601 E. Fort Lowell Rd. Tucson,Arizona,85705,32.26582,-110.96281,AZ
Catholic Community Services of Western Arizona Yuma Arizona,690 E. 32nd Street Yuma,Arizona,85364,32.66994095,-114.614097,AZ
Brian Garcia Welcome Center - Single Adult Shelter Phoenix Arizona,206 S 12th Ave Phoenix,Arizona,85007,33.4447884,-112.088587,AZ
Central AZ Shelter Services Phoenix Arizona,230 S 12th Ave Phoenix,Arizona,85007,33.4447884,-112.08858,AZ
Homeless ID Project  Phoenix Arizona,206 S 12th Ave Phoenix,Arizona,85007,33.4457331,-112.0881542,AZ
New Beginnings For Women Tucson Arizona,3830 E. Bellevue Street Tucson,Arizona,85716,32.23755,-110.91076,AZ
Andre House Phoenix Arizona,213 S 11th Ave Phoenix,Arizona,85007,33.445342,-112.086532,AZ
Justa Center Phoenix Arizona,1001 West Jefferson Phoenix,Arizona,2913,33.4467625,-112.086136,AZ
Arizona Coalition to End Homelessness Phoenix Arizona,141 E Palm Ln Ste 105 Phoenix,Arizona,85004,33.46325302,-112.097091,AZ
Lodestar Day Resource Center Phoenix Arizona,1125 W Jackson Phoenix,Arizona,85007,33.44499969,-112.091842,AZ
Salvation Army Hospitality House Tucson Arizona,1002 N. Main Avenue Tucson,Arizona,85705,32.234736,-110.97747,AZ
Bread of Life Mission of Holbrook - BOLMAZ Holbrook Arizona,885 Hermosa Drive Holbrook,Arizona,86025,34.92362976,-110.136413,AZ
Casa Paloma Women's Residence Tucson Arizona,702 S. 6th Ave. Tucson,Arizona,85701,32.21313,-110.9688,AZ
Crossroads Mission Yuma Arizona,944 S. AZ Avenue Yuma,Arizona,85364,32.70140076,-114.6492,AZ
Crossroads Missions Mens Homeless Shelter Yuma Arizona,944 S. Arizona Avenue Yuma,Arizona,85364,32.7106123,-114.6162316,AZ
New Hope Ranch St Johns Arizona,P.O. Box 1589 St Johns,Arizona,85924,34.55162811,-109.663932,AZ
Mt. Graham Safe House Safford Arizona,P.O. Box 1202 Safford,Arizona,85548,32.83000183,-109.709999,AZ
Project Aware Inc Men's Shelter Prescott Arizona,215 1/2 W. Leroux Prescott,Arizona,86301,34.53406143,-112.470596,AZ
Prescott Area Women's Shelter Prescott Arizona,336 N. Rush Street Prescott,Arizona,86301,34.54602432,-112.457695,AZ
Yavapai Territorial Gospel Rescue Mission Prescott Arizona,602 Lincoln Avenue Prescott,Arizona,86301,34.55142212,-112.474624,AZ
"Safehouse - A Project of West Care, Inc. Bullhead City Arizona",P.O. Box 20205 Bullhead City,Arizona,86439,34.91999817,-114.129997,AZ
"Cornerstone Mission Project, Inc. Kingman Arizona",3049 Sycamore Ave Kingman,Arizona,86409,35.22228622,-114.010368,AZ
Kingman Aid to Abused People Kingman Arizona,1770 Airway Ave. Kingman,Arizona,86401,35.2248264,-114.03295,AZ
Elim House Shelter Phoenix Arizona,2707 E. Van Buren St. Phoenix,Arizona,85008,33.4511579,-112.0240141,AZ
Flagstaff Shelter Services Flagstaff Arizona,4185 E. Huntington Drive Flagstaff,Arizona,86004,35.21617126,-111.587898,AZ
Northland Family Help Center Flagstaff Arizona,2532 N 4th St #506 Flagstaff,Arizona,86004,35.2133726,-111.61309,AZ
Primavera Men's Shelter Tucson Arizona,200 E. Benson Highway Tucson,Arizona,85713,32.18531418,-110.966705,AZ
Gospel Rescue Mission - Mens Center Tucson Arizona,4550 S Palo Verde Road Tucson,Arizona,85714,32.200841,-110.97336,AZ
The Primavera Foundation Shelter for families Tucson Arizona,702 South 6th Avenue Tucson,Arizona,85701,32.21324158,-110.968658,AZ
Kaiser Family Crisis Shelter Phoenix Arizona,2707 E Van Buren St Phoenix,Arizona,8500,33.4511579,-112.0240141,AZ
Gift of Mary Womens Shelter  Phoenix Arizona,1406 S 17th Ave Phoenix,Arizona,85007,33.43451691,-112.095825,AZ
Homeward Bound Phoenix Arizona,2302 W. Colter Phoenix,Arizona,85015,33.51333237,-112.108604,AZ
Church on the Street - COTS - Homeless Assistance Phoenix Arizona,3210 NW Grand Avenue Phoenix,Arizona,85017,33.49048233,-112.127677,AZ
Crossroads Nogales Mission Nogales Arizona,338 N. Morley Ave.  Nogales,Arizona,85621,31.3382628,-110.93689,AZ
Interfaith Homeless Emergency Lodging Program Mesa - Mesa I HELP Mesa Arizona,5946 E University Dr Mesa,Arizona,85205,33.423431,-111.7025,AZ
Save the Family Mesa Arizona,125 E. University Dr. Mesa,Arizona,85201,33.4220466,-111.8280976,AZ
 A New Leaf Women's Domestic Violence Shelters Mesa Arizona,confidential not provided Mesa,Arizona,85201,33.43081665,-111.838127,AZ
A New Leaf's East Valley Men's Center (EVMC) Shelter  Mesa Arizona,2345 N. Country Club Drive Mesa,Arizona,85201,33.45830536,-111.839065,AZ
La Mesita Family Homeless Shelter Chandler Arizona,2254 W Main St Chandler,Arizona,85201,33.4154446,-111.88045,AZ
La Mesita Family Homeless Shelter Mesa Arizona,2245 W Ella St Mesa,Arizona,85201,33.416135,-111.880527,AZ
La Mesita Apartments Mesa Arizona,2254 W Main St Mesa,Arizona,85201,33.41497,-111.88124,AZ
Family Promise of Greater Phoenix Scottsdal Arizona, 7447 E. Earll Dr. Scottsdal,Arizona,85257,33.483721,-111.919894,AZ
Cochise County Childrens Crisis Center Huachuca City Arizona,721 Gonzales Blvd Huachuca City,Arizona,85616,31.63822746,-110.337471,AZ
House of Refuge Mesa Arizona,6935 East Williams Field Rd Mesa,Arizona,85212,33.3065589,-111.682798,AZ
Renaissance House Transitional Housing Bisbee Arizona,240 Ohara St Bisbee,Arizona,85603,31.40880013,-109.904701,AZ
House of Hope Douglas Arizona,2105 N Washington Ave Douglas,Arizona,85603,31.35627937,-109.527931,AZ
Forgach House - Domestic Crisis Shelter Sierra Vista Arizona,not disclosed Sierra Vista,Arizona,85636,31.5545801,-110.2742739,AZ
Angie's House Cottonwood Arizona,P. O. Box 4484 Cottonwood,Arizona,86326,34.73918915,-112.00988,AZ
Catholic Charities Shelter Cottonwood Cottonwood Arizona,736 N Main St Cottonwood,Arizona,96326,34.7442131,-112.023048,AZ
House Of Refuge Sunnyslope Phoenix Arizona,9844 N 7th St Phoenix,Arizona,85020,33.57567596,-112.065033,AZ
Vista Colina Emergency Family Shelter Phoenix Arizona,1050 W Mountain View Rd Phoenix,Arizona,85021,33.575645,-112.086566,AZ
Homebase Youth Services - Shelter for Youth Phoenix Arizona,931 East Devonshire Avenue Phoenix,Arizona,85014,33.49716187,-112.06208,AZ
Vista Colina Emergency Family Shelter Phoenix Arizona,1050 W Mountain View Rd Phoenix,Arizona,85021,33.575127,-112.086637,AZ
Bisbee Coalition for the Homeless - Homeless Shelter Bisbee Arizona,509 Romero St. Bisbee,Arizona,85603,31.4146113,-109.89899,AZ
The Respite Shelter for Homeless Men Phoenix Arizona,7000 N Central Avenue Phoenix,Arizona,85020,33.53843689,-112.073967,AZ
Community Solutions Transitional Housing Program (THP) Morgan Hill California,16264 Church Street #103 Morgan Hill,California,7130,37.117866,-121.64255,CA
La Isla Pacifica Shelter For Women and Children Gilroy California,6980 Chestnut Street Gilroy,California,95020,37.001615,-121.55876,CA
Asian Women's Home San Jose California,240 Moorpark Ave. Ste. 300 San Jose,California,95128,37.31610107,-121.9449,CA
Community Homeless Solutions Marina California,3087 Wittenmyer Ct Marina,California,93933,36.67267783,-121.774718,CA
Sacred Heart Community Services San Jose California,1381 S 1st St San Jose,California,95110,37.316869,-121.874507,CA
United States Mission Transitional Housing San Jose San Jose California,420 S. 5th St. San Jose,California,95112,37.33189011,-121.881156,CA
"County of Santa Clara, Office of Supportive Housing San Jose California",3180 Newberry Drive Suite 150 San Jose,California,95118,37.27316,-121.88018,CA
Pajaro Rescue Mission Watsonville California,111 Railroad Ave. Watsonville,California,95076,36.89725113,-121.739913,CA
Operation Grace San Bernardino California,1595 E. Art Townsend Drive San Bernardino,California,92408,34.101875,-117.2541147,CA
Pajaro Valley Shelter Services Watsonville California,115 Brennan St. Watsonville,California,95076,36.91482544,-121.759071,CA
Homeless Services Center Santa Cruz California,115B Coral St  Santa Cruz,California,95060,36.98514175,-122.030281,CA
Veronica's Home of Mercy San Bernardino California,1495 W Victoria St San Bernardino,California,92411,34.1109351,-117.318083,CA
Guided Steps Transitional Homes San Bernardino California,Po Box 916 San Bernardino,California,92402,34.1084365845,-117.29160308799999,CA
Central City Lutheran Mission San Bernardino California,1354 N G St San Bernardino,California,92405,34.1244832,-117.29912,CA
Time for Change Foundation for Homeless Women and Children San Bernardino California,2164 N Mountain View Ave San Bernardino,California,92405,34.1353336,-117.289892,CA
InnVision: Cecil White Center San Jose California,358 N. Montgomery St. San Jose,California,95110,37.33629227,-121.904129,CA
Visionary Homes San Bernardino California,3171 North Sierra Way San Bernardino,California,92404,34.148960113529995,-117.284698486328,CA
Opportunity House Vacaville California,267 Bennett Hill Ct Vacaville,California,95688,38.36617279053,-121.97653961181601,CA
The Salvation Army Watsonville CA Watsonville California,214 Union Street Watsonville,California,95076,36.9091099,-121.7536361,CA
Montgomery Street Inn Shelter San Jose California,358 N. Montgomery Suite B San Jose,California,95110,37.3368448,-121.90413,CA
Volunteers of America Housing and Shelter Services Sacramento Sacramento California,3434 Marconi Avenue Sacramento,California,95821,38.6174312,-121.3844162,CA
HomeFirst Program San Jose San Jose California,2011 Little Orchard St San Jose,California,95125,37.34038162,-121.892181,CA
Emerson House - Transitional Housing TRACY California,26 W. Emerson Ave TRACY,California,95376,37.7485466,-121.426513,CA
Eureka Mission Men's Emergency Overnight Shelter Eureka California,110 2nd Street Eureka,California,95501,40.80363464355,-124.17043304443399,CA
Women and Children's Emergency Overnight Shelter Eureka California,107 3rd St. Eureka,California,95501,40.8032913208,-124.17034912109399,CA
YSB Our House Shelter Eureka California,904 G Street Eureka,California,95501,40.79852294922,-124.16438293457001,CA
40 Prado Road San Luis Obispo California,40 Prado Road San Luis Obispo,California,93401,35.2560875,-120.67202683,CA
Central Coast Rescue Mission Substance Abuse And Homeless Services Santa Maria California,1207 N. McClelland Street Santa Maria,California,93454,34.96424484,-120.433525,CA
Santa Maria Emergency Shelter Campus Santa Maria California,401 W. Morrison Ave Santa Maria,California,93458,34.943175,-120.441013,CA
Auburn Temporary Homeless Shelter Auburn California,11442 E Street Auburn,California,95603,38.93613089,-121.10435,CA
Rancho Cordova HART Rancho Cordova California,11223 Trinity River Dr Rancho Cordova,California,95670,38.6242486,-121.267688,CA
Heritage Home Shelter - CityTeam Ministries San Jose California,435 North Third Street San Jose,California,95112,37.33768463,-121.88887,CA
Hospitality House Grass Valley California,1262 Sutton Way Grass Valley,California,95945,39.2399285,-121.033126,CA
Volunteers of America - Open Arms Sacramento California,1900 Point West Way  #270 Sacramento,California,95815,38.59944916,-121.432235,CA
Commercial Street Inn San Jose California,260 Commercial Street San Jose,California,95112,37.35996628,-121.900749,CA
Next Door Solutions to Domestic Violence San Jose California,1181 N. 4th St. Ste. A San Jose,California,95112,37.35990524292,-121.90412902832001,CA
Seaside Women's Shelter Seaside California,undisclosed location Seaside,California,93955,36.6149217,-121.822098,CA
"Victory Mission, Inc. Salinas California",43 Soledad St Salinas,California,93901,36.6783803,-121.652003,CA
Natividad Emergency Shelter Salinas California,undisclosed location Salinas,California,93906,36.6777372,-121.6555,CA
Salvation Army Emmanuel House San Jose California,405 N. 4th St. San Jose,California,95112,37.34440994,-121.892585,CA
Next Move Sacramento Area Emergency Housing Center Sacramento California,4516 Parker Ave Sacramento,California,95820,38.5349799,-121.45355,CA
Casa de Clara San Jose Catholic Worker San Jose California,318 N. 6th St. San Jose,California,95112,37.34363174,-121.888702,CA
InnVision: Georgia Travis Center San Jose California,297 Commercial St San Jose,California,95112,37.36072922,-121.900474,CA
God's Love Outreach Ministries Livermore California,851 Rincon Ave Livermore,California,94551,37.67298126,-121.754371,CA
Tustin Temporary Emergency Shelter Tustin California,2345 Barranca Parkway Tustin,California,92782,33.69821483,-117.831228,CA
"Mission Solano Rescue Mission, Inc Fairfield  California",310 Beck Ave Fairfield ,California,94533,38.2330122,-122.06599,CA
Rachel's Night Shelter For Women - Catholic Charities San Diego California,759 Eighth Avenue San Diego,California,92101,32.713367462159994,-117.15730285644501,CA
St. Vincet de Paul Village San Diego California,1501 Imperial Ave San Diego,California,92102,32.7059767,-117.1500982,CA
San Diego Travelers Aid Society San Diego California,1501 Imperial Ave San Diego,California,92101,32.70617294312,-117.15016937255899,CA
Cortez Hill Family Center San Diego California,1449 Ninth Ave San Diego,California,92101,32.72035167,-117.15645,CA
"The Salvation Army, Sierra Del Mar Division Homeless Outreach San Diego California",299 17th Street San Diego,California,92101,32.70791244507,-117.1484375,CA
South Bay Community Services Chula Vista California,430 F Street Chula Vista,California,91910,32.6395273,-117.08501,CA
Orange County Rescue Mission Tustin California,One Hope Drive Tustin,California,92782,33.75049973,-117.769584,CA
The Mission At Kern County Bakersfield California,816 E. 21st Street Bakersfield,California,93305,35.37537766,-118.991493,CA
San Diego Maternity Shelter San Diego California,5005 Texas Street Suite 203 San Diego,California,92108,32.76655197,-117.138946,CA
Catholic Charities Diocese of San Diego San Diego California,349 Cedar Street  San Diego,California,92101,32.72174835,-117.161445,CA
Residential Treatment Recovery Housing San Diego California,3806 Grim Ave San Diego,California,92104,32.74758911133,-117.128349304199,CA
Urban Street Angels at Mission Gathering Church San Diego ,4090 Polk Street San Diego,California,92104,32.751499,-117.1071383,CA
Anthony's House Spring Valley California,10330 Elmdale Dr. Spring Valley,California,91977,32.71884155273,-116.97665405273399,CA
East County Transitional Living Center El Cajon California,1527 E Main St. El Cajon,California,92021,32.80461883545,-116.925430297852,CA
Belinda's Place Lakeside California,13221 Idyl Drive Lakeside,California,92040,32.84572982788,-116.908096313477,CA
Human Options - Emergency Shelter Women Irvine California,5540 Trabuco Rd Irvine,California,92620,33.69680786,-117.764862,CA
Santa Ana Hospitality House - Salvation Army Santa Ana California,818 E. 3rd Street Santa Ana,California,92701,33.74689102,-117.859458,CA
Orange County Catholic Worker - Isaiah House Santa Ana California,316 South Cypress Avenue Santa Ana,California,92701,33.7428243,-117.866659,CA
Santa Ana Armory Cold Weather Shelter Santa Ana California,612 E. Warner Santa Ana,California,92707,33.7155966,-117.8619992,CA
StandUp For Kids  Irvine California,PO Box 14398 Irvine,California,92623,33.6845673,-117.8265049,CA
San Diego Residential Substance Abuse Recovery San Diego California,3806 Grim Ave San Diego,California,92104,32.74758911,-117.128349,CA
Tri-Valley Haven For Women Livermore California,3663 Pacific Avenue Livermore,California,94550,37.67596436,-121.754089,CA
Nueva Vida Haven Emergency Shelter for Women and Children San Diego California,120 Elm Street San Diego,California,92101,32.72416305542,-117.16356658935601,CA
New Resolve Residential Program Transitional Substance Abuse Program Escondido California,1207 South Escondido Boulevard Escondido,California,92025,33.11015701294,-117.077194213867,CA
Shepherd's Gate - Livermore Livermore California,1660 Portola Avenue Livermore,California,94551,37.69304657,-121.779075,CA
Shepherd's Gate - Brentwood Brentwood California,605 Sycamore Dr Brentwood,California,94513,37.94004822,-121.686935,CA
Don Brown Shelter - Anka Behavioral Health Antioch California,1401 West 4th Street Antioch,California,94509,37.99620056,-121.810997,CA
ATCAA Jackson California,10590 Highway 88 Jackson,California,95642,38.3530547,-120.8364849,CA
P.A.T.H. Homeless Outreach Center Red Bluff California,440 Antelope Blvd suite 20 Red Bluff,California,96080,40.18678,-122.211355,CA
Good News Rescue Mission Redding California,2842 S. Market Street Redding,California,96001,40.570027,-122.38836,CA
Laura's House Ladera Ranch California,999 Corporate Drive Ste 225 Ladera Ranch,California,92694,33.5564009,-117.629984,CA
Foothill Family Shelter Upland California,1501 W. 9th St. Ste. D Upland,California,91786,34.09637832642,-117.67977905273399,CA
Friendship Shelter Laguna Beach California,PO Box 4252 Laguna Beach,California,92652,33.5441062,-117.784196,CA
San Diego Rescue Mission Men's Center Long Term San Diego California,120 Elm Street San Diego,California,92101,32.72416305542,-117.16356658935601,CA
Catholic Charities Ontario Ontario California,904 E. California Street Ontario,California,91761,34.0554977,-117.636314,CA
Settlement House Corona California,507 S. Vicentia Ave Corona,California,92882,33.8772976,-117.574868,CA
Robyne's Nest Huntington Beach California,412 Olive Avenue #164 Huntington Beach,California,92648,33.6593133,-118.00042,CA
Off The Streets - Huntington Beach Huntington Beach California,419 Main Street Suite 49 Huntington Beach,California,92648,33.6606929,-117.999168,CA
Build Futures Huntington Beach California,18822 Beach Blvd #211 Huntington Beach,California,92648,33.6781963,-118.012753,CA
Escondido Family Services Salvation Army Escondido California,1301 Las Villas Way Escondido,California,92026,33.13785934448,-117.09384155273399,CA
Tikkun Home Temporary Emergency Shelter Women Escondido California,550 West Washington Ave Ste B Escondido,California,92025,33.12489318848,-117.091590881348,CA
Inland Service Center Escondido California,550 West Washington Ave Escondido,California,92025,33.12489319,-117.09159,CA
Merleâ€™s Place Transitional Housing San Diego California,550 W. Washington Ave.  # B San Diego,California,92025,33.124801,-117.0915872,CA
Hidden Valley House  Escondido California,not disclosed Escondido,California,92025,33.126914978,-117.075057983,CA
Corona Norco Rescue Mission Corona California,420 W Harrison St Corona,California,92880,33.88525391,-117.56929,CA
Bakersfield Homeless Center Bakersfield California,1600 East Truxtun Ave Bakersfield,California,93305,35.37307739,-118.978775,CA
